fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,expName,Participant,frameRate,SessionNumber,Version,date,Group,
,,,,,,,,,,,,,,,,0.9984375,1.0,1,0,0,,,,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/negf.jpg,stim/posf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,AB,2,4,0,0,0,16,,,,,,,,,,4,1,1.09968167577,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/5.jpg,stim/latef.jpg,EF,2,4,0,1,1,54,,,,,,,,,,2,0,0.966326145194,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/1.jpg,stim/latef.jpg,CD,1,2,0,2,2,20,,,,,,,,,,4,0,1.06629372451,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/3.jpg,stim/latef.jpg,CD,2,4,0,3,3,37,,,,,,,,,,4,1,1.01631546712,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/3.jpg,stim/latef.jpg,CD,2,4,0,4,4,39,,,,,,,,,,4,1,1.04970181239,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,AB,2,4,0,5,5,12,,,,,,,,,,2,0,1.19956690413,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/negf.jpg,stim/posf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,AB,2,4,0,6,6,17,,,,,,,,,,2,0,1.16628534265,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,AB,2,4,0,7,7,11,,,,,,,,,,4,1,1.38293697139,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/3.jpg,stim/latef.jpg,CD,2,4,0,8,8,31,,,,,,,,,,2,0,1.199561626,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/5.jpg,stim/latef.jpg,EF,2,4,0,9,9,53,,,,,,,,,,2,0,1.09964045819,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/3.jpg,stim/latef.jpg,CD,2,4,0,10,10,35,,,,,,,,,,4,1,1.06635055394,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/negf.jpg,stim/posf.jpg,stim/3.jpg,stim/1.jpg,stim/latef.jpg,CD,1,2,0,11,11,29,,,,,,,,,,2,1,1.16623265452,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/2.jpg,stim/latef.jpg,EF,1,2,0,12,12,49,,,,,,,,,,4,0,1.13295253663,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/2.jpg,stim/latef.jpg,EF,1,2,0,13,13,41,,,,,,,,,,4,0,1.08296992139,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,AB,1,2,0,14,14,4,,,,,,,,,,2,1,1.04963876047,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,AB,1,2,0,15,15,7,,,,,,,,,,4,0,0.733003561614,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/negf.jpg,stim/posf.jpg,stim/2.jpg,stim/5.jpg,stim/latef.jpg,EF,2,4,0,16,16,58,,,,,,,,,,2,0,0.949648369379,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/2.jpg,stim/latef.jpg,EF,1,2,0,17,17,42,,,,,,,,,,4,0,0.799710069436,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,AB,1,2,0,18,18,9,,,,,,,,,,4,0,1.41622930268,,,,,,PLC_L_D1S2,P1,60.0186288503,01,C,2014_Nov_28_1553,Y,
