fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,date,Participant,expName,Group,frameRate,
,,,,,,,,,,,,,,,,0.9984375,1.0,1,0,0,,,,,,,,,2016_Sep_21_1124,P14,PLC_L_D1S2,NHGX,60.0211694534,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,AB,2,4,0,0,0,14,,,,,,,,,,4,1,1.31627217137,,,,,,2016_Sep_21_1124,P14,PLC_L_D1S2,NHGX,60.0211694534,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/5.jpg,stim/latef.jpg,CD,2,4,0,1,1,32,,,,,,,,,,2,0,0.799731921819,,,,,,2016_Sep_21_1124,P14,PLC_L_D1S2,NHGX,60.0211694534,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/6.jpg,stim/latef.jpg,EF,1,2,0,2,2,40,,,,,,,,,,4,0,1.33289311173,,,,,,2016_Sep_21_1124,P14,PLC_L_D1S2,NHGX,60.0211694534,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/6.jpg,stim/latef.jpg,EF,1,2,0,3,3,44,,,,,,,,,,4,0,1.0163265497,,,,,,2016_Sep_21_1124,P14,PLC_L_D1S2,NHGX,60.0211694534,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,4,4,2,,,,,,,,,,4,0,1.36619496773,,,,,,2016_Sep_21_1124,P14,PLC_L_D1S2,NHGX,60.0211694534,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,AB,2,4,0,5,5,18,,,,,,,,,,4,1,0.933009865303,,,,,,2016_Sep_21_1124,P14,PLC_L_D1S2,NHGX,60.0211694534,
stim/negf.jpg,stim/posf.jpg,stim/2.jpg,stim/5.jpg,stim/latef.jpg,CD,2,4,0,6,6,39,,,,,,,,,,2,0,0.666442489746,,,,,,2016_Sep_21_1124,P14,PLC_L_D1S2,NHGX,60.0211694534,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/3.jpg,stim/latef.jpg,EF,2,4,0,7,7,52,,,,,,,,,,2,0,1.28289651169,,,,,,2016_Sep_21_1124,P14,PLC_L_D1S2,NHGX,60.0211694534,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/6.jpg,stim/latef.jpg,EF,1,2,0,8,8,41,,,,,,,,,,2,1,1.03296496355,,,,,,2016_Sep_21_1124,P14,PLC_L_D1S2,NHGX,60.0211694534,
stim/negf.jpg,stim/posf.jpg,stim/6.jpg,stim/3.jpg,stim/latef.jpg,EF,2,4,0,9,9,58,,,,,,,,,,4,1,0.782976366432,,,,,,2016_Sep_21_1124,P14,PLC_L_D1S2,NHGX,60.0211694534,
