fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,date,Participant,expName,Group,frameRate,
,,,,,,,,,,,,,,,,0.9984375,1.0,1,0,0,,,,,,,,,2016_Aug_29_1616,P7,PLC_L_D1S2,NHGX,60.0200315576,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,0,0,36,,,,,,,,,,2,0,1.44957914301,,,,,,2016_Aug_29_1616,P7,PLC_L_D1S2,NHGX,60.0200315576,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,1,1,31,,,,,,,,,,2,0,1.34955858979,,,,,,2016_Aug_29_1616,P7,PLC_L_D1S2,NHGX,60.0200315576,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/3.jpg,stim/latef.jpg,AB,1,2,0,2,2,5,,,,,,,,,,None,0,,,,,,,2016_Aug_29_1616,P7,PLC_L_D1S2,NHGX,60.0200315576,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,3,3,43,,,,,,,,,,2,1,0.949597160924,,,,,,2016_Aug_29_1616,P7,PLC_L_D1S2,NHGX,60.0200315576,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/2.jpg,stim/latef.jpg,EF,2,4,0,4,4,57,,,,,,,,,,2,0,1.11630529094,,,,,,2016_Aug_29_1616,P7,PLC_L_D1S2,NHGX,60.0200315576,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/1.jpg,stim/latef.jpg,AB,2,4,0,5,5,16,,,,,,,,,,4,1,1.61613232682,,,,,,2016_Aug_29_1616,P7,PLC_L_D1S2,NHGX,60.0200315576,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,CD,1,2,0,6,6,20,,,,,,,,,,2,1,1.28290183081,,,,,,2016_Aug_29_1616,P7,PLC_L_D1S2,NHGX,60.0200315576,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/1.jpg,stim/latef.jpg,AB,2,4,0,7,7,12,,,,,,,,,,4,1,1.21626552282,,,,,,2016_Aug_29_1616,P7,PLC_L_D1S2,NHGX,60.0200315576,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,8,8,39,,,,,,,,,,4,1,1.28290212856,,,,,,2016_Aug_29_1616,P7,PLC_L_D1S2,NHGX,60.0200315576,
