fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,date,Participant,expName,Group,frameRate,
,,,,,,,,,,,,,,,,0.9984375,0.9140625,1,0,0,,,,,,,,,2016_Sep_12_1436,P13,PLC_L_D1S2,NHGX,60.0158585073,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/1.jpg,stim/latef.jpg,AB,2,4,0,0,0,17,,,,,,,,,,4,1,0.983047402651,,,,,,2016_Sep_12_1436,P13,PLC_L_D1S2,NHGX,60.0158585073,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/1.jpg,stim/latef.jpg,AB,2,4,0,1,1,16,,,,,,,,,,4,1,0.88300879843,,,,,,2016_Sep_12_1436,P13,PLC_L_D1S2,NHGX,60.0158585073,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/1.jpg,stim/latef.jpg,AB,2,4,0,2,2,14,,,,,,,,,,4,1,1.06630387741,,,,,,2016_Sep_12_1436,P13,PLC_L_D1S2,NHGX,60.0158585073,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/6.jpg,stim/latef.jpg,EF,1,2,0,3,3,47,,,,,,,,,,2,1,0.86638213848,,,,,,2016_Sep_12_1436,P13,PLC_L_D1S2,NHGX,60.0158585073,
stim/negf.jpg,stim/posf.jpg,stim/3.jpg,stim/4.jpg,stim/latef.jpg,CD,2,4,0,4,4,38,,,,,,,,,,2,0,1.11629382636,,,,,,2016_Sep_12_1436,P13,PLC_L_D1S2,NHGX,60.0158585073,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/2.jpg,stim/latef.jpg,AB,1,2,0,5,5,2,,,,,,,,,,2,1,0.783054464252,,,,,,2016_Sep_12_1436,P13,PLC_L_D1S2,NHGX,60.0158585073,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/2.jpg,stim/latef.jpg,AB,1,2,0,6,6,1,,,,,,,,,,2,1,0.833055161991,,,,,,2016_Sep_12_1436,P13,PLC_L_D1S2,NHGX,60.0158585073,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/5.jpg,stim/latef.jpg,EF,2,4,0,7,7,53,,,,,,,,,,4,1,1.11636309501,,,,,,2016_Sep_12_1436,P13,PLC_L_D1S2,NHGX,60.0158585073,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/6.jpg,stim/latef.jpg,EF,1,2,0,8,8,49,,,,,,,,,,2,1,0.583090181277,,,,,,2016_Sep_12_1436,P13,PLC_L_D1S2,NHGX,60.0158585073,
