fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,date,Participant,expName,Group,frameRate,
,,,,,,,,,,,,,,,,0.9984375,0.798828125,1,0,0,,,,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,2,4,0,0,0,52,,,,,,,,,,2,0,0.999721596079,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/negf.jpg,stim/posf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,2,4,0,1,1,19,,,,,,,,,,2,0,1.1662680461,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,2,4,0,2,2,55,,,,,,,,,,4,1,1.46616795663,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,2,4,0,3,3,56,,,,,,,,,,4,1,1.03298122571,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,4,4,31,,,,,,,,,,4,1,1.23291973143,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,5,5,49,,,,,,,,,,2,1,0.983007950315,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,2,4,0,6,6,54,,,,,,,,,,4,1,0.849730095262,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,7,7,48,,,,,,,,,,2,1,0.716429894512,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,1,2,0,8,8,3,,,,,,,,,,2,1,1.23294669363,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,2,4,0,9,9,15,,,,,,,,,,4,1,0.933031399763,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,2,4,0,10,10,11,,,,,,,,,,4,1,0.833043447794,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,1,2,0,11,11,9,,,,,,,,,,2,1,0.666444177112,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/negf.jpg,stim/posf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,1,2,0,12,12,29,,,,,,,,,,2,1,1.13296377321,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,13,13,37,,,,,,,,,,2,0,0.816463822077,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,1,2,0,14,14,1,,,,,,,,,,None,0,,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,15,15,36,,,,,,,,,,2,0,0.933004816505,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,2,4,0,16,16,13,,,,,,,,,,4,1,0.666383380576,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,17,17,44,,,,,,,,,,2,1,0.849715394621,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,2,4,0,18,18,53,,,,,,,,,,4,1,1.03297550545,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,1,2,0,19,19,26,,,,,,,,,,2,1,0.96639389779,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,20,20,45,,,,,,,,,,2,1,0.666410084134,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,21,21,46,,,,,,,,,,2,1,0.583210381876,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,1,2,0,22,22,5,,,,,,,,,,2,1,0.733090340675,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,1,2,0,23,23,21,,,,,,,,,,2,1,0.749717960016,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
stim/negf.jpg,stim/posf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,24,24,38,,,,,,,,,,4,1,0.798639113991,,,,,,2016_Aug_04_1550,P2,PLC_L_D1S2,NHGX,60.0201268984,
