fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,date,Participant,expName,Group,frameRate,
,,,,,,,,,,,,,,,,-0.4390625,-0.99609375,1,0,0,,,,,,,,,2016_Aug_09_1411,P3,PLC_L_D1S2,NHGX,60.0159094211,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,0,0,31,,,,,,,,,,2,0,1.06634988609,,,,,,2016_Aug_09_1411,P3,PLC_L_D1S2,NHGX,60.0159094211,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,1,1,46,,,,,,,,,,4,0,1.06631443373,,,,,,2016_Aug_09_1411,P3,PLC_L_D1S2,NHGX,60.0159094211,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/4.jpg,stim/latef.jpg,AB,2,4,0,2,2,14,,,,,,,,,,4,1,1.11620443155,,,,,,2016_Aug_09_1411,P3,PLC_L_D1S2,NHGX,60.0159094211,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/3.jpg,stim/latef.jpg,AB,1,2,0,3,3,4,,,,,,,,,,2,1,0.683074289667,,,,,,2016_Aug_09_1411,P3,PLC_L_D1S2,NHGX,60.0159094211,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,1,2,0,4,4,22,,,,,,,,,,2,1,1.01631947429,,,,,,2016_Aug_09_1411,P3,PLC_L_D1S2,NHGX,60.0159094211,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,5,5,48,,,,,,,,,,2,1,1.18292739152,,,,,,2016_Aug_09_1411,P3,PLC_L_D1S2,NHGX,60.0159094211,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,1,2,0,6,6,27,,,,,,,,,,2,1,0.966329245645,,,,,,2016_Aug_09_1411,P3,PLC_L_D1S2,NHGX,60.0159094211,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,7,7,47,,,,,,,,,,4,0,1.1163417057,,,,,,2016_Aug_09_1411,P3,PLC_L_D1S2,NHGX,60.0159094211,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/3.jpg,stim/latef.jpg,AB,1,2,0,8,8,9,,,,,,,,,,2,1,1.0496586973,,,,,,2016_Aug_09_1411,P3,PLC_L_D1S2,NHGX,60.0159094211,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,9,9,36,,,,,,,,,,4,1,0.849667070172,,,,,,2016_Aug_09_1411,P3,PLC_L_D1S2,NHGX,60.0159094211,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,10,10,49,,,,,,,,,,2,1,0.883026915587,,,,,,2016_Aug_09_1411,P3,PLC_L_D1S2,NHGX,60.0159094211,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,11,11,35,,,,,,,,,,4,1,0.89966841753,,,,,,2016_Aug_09_1411,P3,PLC_L_D1S2,NHGX,60.0159094211,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,12,12,44,,,,,,,,,,2,1,0.89972225472,,,,,,2016_Aug_09_1411,P3,PLC_L_D1S2,NHGX,60.0159094211,
