fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,date,Participant,expName,Group,frameRate,
,,,,,,,,,,,,,,,,0.9984375,0.95703125,1,0,0,,,,,,,,,2016_Aug_22_1431,P6,PLC_L_D1S2,NHGX,60.0182789248,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/4.jpg,stim/latef.jpg,CD,1,2,0,0,0,25,,,,,,,,,,2,1,1.54951016643,,,,,,2016_Aug_22_1431,P6,PLC_L_D1S2,NHGX,60.0182789248,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,1,1,12,,,,,,,,,,4,1,1.61614678932,,,,,,2016_Aug_22_1431,P6,PLC_L_D1S2,NHGX,60.0182789248,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,2,2,15,,,,,,,,,,4,1,1.33289152679,,,,,,2016_Aug_22_1431,P6,PLC_L_D1S2,NHGX,60.0182789248,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,1,2,0,3,3,8,,,,,,,,,,2,1,1.53284079352,,,,,,2016_Aug_22_1431,P6,PLC_L_D1S2,NHGX,60.0182789248,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/2.jpg,stim/latef.jpg,CD,2,4,0,4,4,38,,,,,,,,,,4,1,1.41620630143,,,,,,2016_Aug_22_1431,P6,PLC_L_D1S2,NHGX,60.0182789248,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/6.jpg,stim/latef.jpg,EF,1,2,0,5,5,45,,,,,,,,,,None,0,,,,,,,2016_Aug_22_1431,P6,PLC_L_D1S2,NHGX,60.0182789248,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/2.jpg,stim/latef.jpg,CD,2,4,0,6,6,36,,,,,,,,,,4,1,1.06631285512,,,,,,2016_Aug_22_1431,P6,PLC_L_D1S2,NHGX,60.0182789248,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/6.jpg,stim/latef.jpg,EF,1,2,0,7,7,44,,,,,,,,,,2,1,0.93298250922,,,,,,2016_Aug_22_1431,P6,PLC_L_D1S2,NHGX,60.0182789248,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/4.jpg,stim/latef.jpg,CD,1,2,0,8,8,26,,,,,,,,,,2,1,1.19959812483,,,,,,2016_Aug_22_1431,P6,PLC_L_D1S2,NHGX,60.0182789248,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,9,9,18,,,,,,,,,,4,1,0.916357719274,,,,,,2016_Aug_22_1431,P6,PLC_L_D1S2,NHGX,60.0182789248,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/2.jpg,stim/latef.jpg,CD,2,4,0,10,10,34,,,,,,,,,,4,1,1.2995715116,,,,,,2016_Aug_22_1431,P6,PLC_L_D1S2,NHGX,60.0182789248,
