fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,date,Participant,expName,Group,frameRate,
,,,,,,,,,,,,,,,,0.9984375,-0.048828125,1,0,0,,,,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/4.jpg,stim/latef.jpg,EF,2,4,0,0,0,54,,,,,,,,,,2,0,0.716437295961,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,1,1,0,,,,,,,,,,4,0,0.733100000753,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/4.jpg,stim/latef.jpg,EF,2,4,0,2,2,53,,,,,,,,,,2,0,0.633169344591,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/negf.jpg,stim/posf.jpg,stim/3.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,3,3,36,,,,,,,,,,2,0,0.749756943181,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/2.jpg,stim/latef.jpg,AB,2,4,0,4,4,15,,,,,,,,,,4,1,0.699788994069,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,5,5,48,,,,,,,,,,2,1,0.616448754521,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,6,6,4,,,,,,,,,,2,1,0.883028016331,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/3.jpg,stim/latef.jpg,CD,1,2,0,7,7,23,,,,,,,,,,4,0,0.866360586763,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,8,8,34,,,,,,,,,,2,0,0.549821499087,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/4.jpg,stim/latef.jpg,EF,2,4,0,9,9,58,,,,,,,,,,4,1,0.583143191404,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,10,10,35,,,,,,,,,,2,0,0.833126358449,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/2.jpg,stim/latef.jpg,AB,2,4,0,11,11,19,,,,,,,,,,2,0,0.916384009143,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/negf.jpg,stim/posf.jpg,stim/6.jpg,stim/3.jpg,stim/latef.jpg,CD,1,2,0,12,12,28,,,,,,,,,,2,1,0.766406992429,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/negf.jpg,stim/posf.jpg,stim/6.jpg,stim/3.jpg,stim/latef.jpg,CD,1,2,0,13,13,26,,,,,,,,,,4,0,0.699780867812,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/3.jpg,stim/latef.jpg,CD,1,2,0,14,14,20,,,,,,,,,,2,1,0.816361756679,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/3.jpg,stim/latef.jpg,CD,1,2,0,15,15,22,,,,,,,,,,2,1,0.749790275261,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,16,16,31,,,,,,,,,,2,0,1.09964384629,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/negf.jpg,stim/posf.jpg,stim/3.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,17,17,39,,,,,,,,,,2,0,0.933032359155,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/2.jpg,stim/latef.jpg,AB,2,4,0,18,18,14,,,,,,,,,,2,0,0.833065613041,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/2.jpg,stim/latef.jpg,AB,2,4,0,19,19,16,,,,,,,,,,2,0,0.69980667213,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,20,20,47,,,,,,,,,,2,1,0.7831640123,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,21,21,44,,,,,,,,,,2,1,0.749730907286,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,22,22,2,,,,,,,,,,2,1,0.966379167074,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/2.jpg,stim/latef.jpg,AB,2,4,0,23,23,12,,,,,,,,,,4,1,0.966361022849,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/negf.jpg,stim/posf.jpg,stim/2.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,24,24,8,,,,,,,,,,2,1,0.933010248044,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/2.jpg,stim/latef.jpg,AB,2,4,0,25,25,18,,,,,,,,,,2,0,0.699777337012,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,26,26,1,,,,,,,,,,2,1,1.08298843768,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/negf.jpg,stim/posf.jpg,stim/6.jpg,stim/3.jpg,stim/latef.jpg,CD,1,2,0,27,27,27,,,,,,,,,,4,0,0.899701484951,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,28,28,41,,,,,,,,,,4,0,1.18286987617,,,,,,2016_Feb_02_1528,P12,PLC_L_D1S2,NHGY,60.0211420852,
