fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,date,Participant,expName,Group,frameRate,
,,,,,,,,,,,,,,,,0.99875,0.98,1,0,0,,,,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,2,4,0,0,0,34,,,,,,,,,,4,1,1.23335671553,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,1,2,0,1,1,3,,,,,,,,,,2,1,0.933318078368,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,2,2,11,,,,,,,,,,4,1,0.983318756555,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,3,3,49,,,,,,,,,,2,1,1.04999753537,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,4,4,47,,,,,,,,,,4,0,0.716673817965,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,1,2,0,5,5,0,,,,,,,,,,2,1,0.800006547295,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,1,2,0,6,6,1,,,,,,,,,,2,1,0.816665622569,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,1,2,0,7,7,4,,,,,,,,,,2,1,0.549985213701,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,2,4,0,8,8,31,,,,,,,,,,4,1,0.816665306782,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/negf.jpg,stim/posf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,1,2,0,9,9,29,,,,,,,,,,2,1,0.850002224035,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,2,4,0,10,10,54,,,,,,,,,,4,1,0.933338402951,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/negf.jpg,stim/posf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,1,2,0,11,11,9,,,,,,,,,,2,1,0.716656936952,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/negf.jpg,stim/posf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,1,2,0,12,12,27,,,,,,,,,,2,1,0.816582835532,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/negf.jpg,stim/posf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,1,2,0,13,13,28,,,,,,,,,,4,0,0.766651946031,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,2,4,0,14,14,56,,,,,,,,,,2,0,1.0666749954,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,1,2,0,15,15,20,,,,,,,,,,4,0,0.899982469371,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/negf.jpg,stim/posf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,2,4,0,16,16,37,,,,,,,,,,4,1,0.733325296331,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,1,2,0,17,17,2,,,,,,,,,,2,1,0.666668932306,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,1,2,0,18,18,24,,,,,,,,,,4,0,0.816611566035,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/negf.jpg,stim/posf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,2,4,0,19,19,38,,,,,,,,,,4,1,0.733313239324,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,2,4,0,20,20,59,,,,,,,,,,4,1,1.11667386608,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,21,21,43,,,,,,,,,,2,1,0.849990079811,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,22,22,18,,,,,,,,,,4,1,0.783315312985,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,2,4,0,23,23,57,,,,,,,,,,2,0,0.549991625659,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,24,24,19,,,,,,,,,,2,0,0.516660061729,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,1,2,0,25,25,25,,,,,,,,,,2,1,0.44996398988,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,2,4,0,26,26,33,,,,,,,,,,2,0,0.416652714443,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,27,27,48,,,,,,,,,,4,0,1.08332122269,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,28,28,42,,,,,,,,,,4,0,0.950005863092,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,2,4,0,29,29,52,,,,,,,,,,4,1,0.866652661812,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,30,30,16,,,,,,,,,,4,1,0.75000432326,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,1,2,0,31,31,5,,,,,,,,,,2,1,0.516660591046,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,32,32,45,,,,,,,,,,4,0,0.883295265091,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,2,4,0,33,33,50,,,,,,,,,,2,0,0.666682219374,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,34,34,14,,,,,,,,,,4,1,0.800001199987,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,35,35,12,,,,,,,,,,4,1,0.683317929497,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,2,4,0,36,36,30,,,,,,,,,,4,1,0.900013678041,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,37,37,40,,,,,,,,,,2,1,1.01670648526,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,2,4,0,38,38,53,,,,,,,,,,4,1,0.699987660289,,,,,,2017_Jan_19_0920,P2,PLC_L_D1S2,NHGY,59.9967409053,
