fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,date,Participant,expName,Group,frameRate,
,,,,,,,,,,,,,,,,0.9984375,0.056640625,1,0,0,,,,,,,,,2016_Feb_01_1725,P10,PLC_L_D1S2,NHGY,60.0198137904,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,0,0,38,,,,,,,,,,2,0,1.39952504718,,,,,,2016_Feb_01_1725,P10,PLC_L_D1S2,NHGY,60.0198137904,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,1,1,49,,,,,,,,,,4,0,1.34954430719,,,,,,2016_Feb_01_1725,P10,PLC_L_D1S2,NHGY,60.0198137904,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/1.jpg,stim/latef.jpg,CD,1,2,0,2,2,22,,,,,,,,,,4,0,1.66611772242,,,,,,2016_Feb_01_1725,P10,PLC_L_D1S2,NHGY,60.0198137904,
stim/negf.jpg,stim/posf.jpg,stim/3.jpg,stim/2.jpg,stim/latef.jpg,AB,1,2,0,3,3,7,,,,,,,,,,2,1,1.09961947955,,,,,,2016_Feb_01_1725,P10,PLC_L_D1S2,NHGY,60.0198137904,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,4,4,40,,,,,,,,,,4,0,1.51616118676,,,,,,2016_Feb_01_1725,P10,PLC_L_D1S2,NHGY,60.0198137904,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,5,5,43,,,,,,,,,,4,0,1.06632154645,,,,,,2016_Feb_01_1725,P10,PLC_L_D1S2,NHGY,60.0198137904,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,6,6,46,,,,,,,,,,4,0,1.13289882632,,,,,,2016_Feb_01_1725,P10,PLC_L_D1S2,NHGY,60.0198137904,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/2.jpg,stim/latef.jpg,AB,1,2,0,7,7,4,,,,,,,,,,2,1,1.19960979542,,,,,,2016_Feb_01_1725,P10,PLC_L_D1S2,NHGY,60.0198137904,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/4.jpg,stim/latef.jpg,EF,2,4,0,8,8,50,,,,,,,,,,2,0,1.04964560567,,,,,,2016_Feb_01_1725,P10,PLC_L_D1S2,NHGY,60.0198137904,
