fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,date,Participant,expName,Group,frameRate,
,,,,,,,,,,,,,,,,0.9984375,1.0,1,0,0,,,,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,1,2,0,0,0,42,,,,,,,,,,2,1,1.08294477786,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,1,2,0,1,1,9,,,,,,,,,,2,1,1.19960716987,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,2,2,15,,,,,,,,,,2,0,1.61619309629,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,1,2,0,3,3,29,,,,,,,,,,4,0,1.3329042308,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,1,2,0,4,4,24,,,,,,,,,,4,0,0.982939051586,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,5,5,36,,,,,,,,,,4,1,0.983007451072,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,1,2,0,6,6,8,,,,,,,,,,2,1,0.733086403861,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,EF,2,4,0,7,7,51,,,,,,,,,,4,1,0.783030723076,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,8,8,18,,,,,,,,,,4,1,1.23290380674,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,1,2,0,9,9,49,,,,,,,,,,2,1,1.14960045413,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,10,10,14,,,,,,,,,,4,1,0.816390153457,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,11,11,33,,,,,,,,,,4,1,1.26626436493,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,1,2,0,12,12,26,,,,,,,,,,2,1,1.2162293276,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,EF,2,4,0,13,13,54,,,,,,,,,,4,1,0.766415536724,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,14,14,10,,,,,,,,,,4,1,0.932995033121,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,1,2,0,15,15,1,,,,,,,,,,4,0,0.699774774626,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,EF,2,4,0,16,16,56,,,,,,,,,,4,1,0.749749719174,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,1,2,0,17,17,48,,,,,,,,,,2,1,0.933018669033,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,18,18,37,,,,,,,,,,2,0,1.08297277765,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,19,19,34,,,,,,,,,,2,0,1.08297402275,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,1,2,0,20,20,7,,,,,,,,,,2,1,0.966357528139,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,21,21,17,,,,,,,,,,2,0,1.06630124285,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,22,22,30,,,,,,,,,,4,1,1.28286990323,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,1,2,0,23,23,25,,,,,,,,,,4,0,1.08303033812,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,1,2,0,24,24,40,,,,,,,,,,2,1,0.71643603582,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,1,2,0,25,25,43,,,,,,,,,,4,0,0.883032903512,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,1,2,0,26,26,46,,,,,,,,,,2,1,0.833060668716,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,EF,2,4,0,27,27,59,,,,,,,,,,4,1,0.633126193035,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,28,28,32,,,,,,,,,,4,1,1.03293025466,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,EF,2,4,0,29,29,52,,,,,,,,,,4,1,1.01632052391,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,30,30,13,,,,,,,,,,4,1,1.09963697115,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,1,2,0,31,31,23,,,,,,,,,,2,1,0.966370027294,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,32,32,16,,,,,,,,,,4,1,1.33289051962,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,33,33,39,,,,,,,,,,2,0,0.849718925421,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,1,2,0,34,34,2,,,,,,,,,,4,0,0.766413906664,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,1,2,0,35,35,6,,,,,,,,,,4,0,0.8163928181,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,1,2,0,36,36,27,,,,,,,,,,4,0,0.799742844039,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,EF,1,2,0,37,37,47,,,,,,,,,,4,0,1.16625407628,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,38,38,35,,,,,,,,,,2,0,0.949678230991,,,,,,2016_Jan_14_1239,P4,PLC_L_D1S2,NHGY,60.0171887937,
