fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,block_03.thisRepN,block_03.thisTrialN,block_03.thisN,block_03.thisIndex,block_04.thisRepN,block_04.thisTrialN,block_04.thisN,block_04.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,date,Participant,expName,Group,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,0.9984375,0.79296875,1,0,0,,,,,,,,,2016_Apr_12_0857,P13,PLC_L_D2S1,NHGY,60.0131891348,
stim/negf.jpg,stim/posf.jpg,stim/3.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,0,0,47,,,,,,,,,,,,,,,,,,2,1,1.34959122109,,,,,,2016_Apr_12_0857,P13,PLC_L_D2S1,NHGY,60.0131891348,
stim/negf.jpg,stim/posf.jpg,stim/3.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,1,1,48,,,,,,,,,,,,,,,,,,4,0,1.51617328055,,,,,,2016_Apr_12_0857,P13,PLC_L_D2S1,NHGY,60.0131891348,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,AB,1,2,0,2,2,4,,,,,,,,,,,,,,,,,,2,1,1.19959053989,,,,,,2016_Apr_12_0857,P13,PLC_L_D2S1,NHGY,60.0131891348,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,AB,1,2,0,3,3,7,,,,,,,,,,,,,,,,,,2,1,0.999680828268,,,,,,2016_Apr_12_0857,P13,PLC_L_D2S1,NHGY,60.0131891348,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,AB,1,2,0,4,4,9,,,,,,,,,,,,,,,,,,2,1,1.08303502618,,,,,,2016_Apr_12_0857,P13,PLC_L_D2S1,NHGY,60.0131891348,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/5.jpg,stim/latef.jpg,CD,1,2,0,5,5,23,,,,,,,,,,,,,,,,,,2,1,1.66610762817,,,,,,2016_Apr_12_0857,P13,PLC_L_D2S1,NHGY,60.0131891348,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/5.jpg,stim/latef.jpg,CD,1,2,0,6,6,25,,,,,,,,,,,,,,,,,,2,1,1.16628708012,,,,,,2016_Apr_12_0857,P13,PLC_L_D2S1,NHGY,60.0131891348,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/2.jpg,stim/latef.jpg,CD,2,4,0,7,7,31,,,,,,,,,,,,,,,,,,4,1,1.49951531912,,,,,,2016_Apr_12_0857,P13,PLC_L_D2S1,NHGY,60.0131891348,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/2.jpg,stim/latef.jpg,CD,2,4,0,8,8,39,,,,,,,,,,,,,,,,,,4,1,0.96636100165,,,,,,2016_Apr_12_0857,P13,PLC_L_D2S1,NHGY,60.0131891348,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,AB,2,4,0,9,9,11,,,,,,,,,,,,,,,,,,4,1,1.04963911564,,,,,,2016_Apr_12_0857,P13,PLC_L_D2S1,NHGY,60.0131891348,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,10,10,43,,,,,,,,,,,,,,,,,,4,0,1.299549325,,,,,,2016_Apr_12_0857,P13,PLC_L_D2S1,NHGY,60.0131891348,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/5.jpg,stim/latef.jpg,CD,1,2,0,11,11,22,,,,,,,,,,,,,,,,,,2,1,0.932949409965,,,,,,2016_Apr_12_0857,P13,PLC_L_D2S1,NHGY,60.0131891348,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/2.jpg,stim/latef.jpg,CD,2,4,0,12,12,37,,,,,,,,,,,,,,,,,,4,1,0.816389652671,,,,,,2016_Apr_12_0857,P13,PLC_L_D2S1,NHGY,60.0131891348,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,AB,1,2,0,13,13,1,,,,,,,,,,,,,,,,,,2,1,0.816370296352,,,,,,2016_Apr_12_0857,P13,PLC_L_D2S1,NHGY,60.0131891348,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/3.jpg,stim/latef.jpg,EF,2,4,0,14,14,58,,,,,,,,,,,,,,,,,,4,1,1.03299475716,,,,,,2016_Apr_12_0857,P13,PLC_L_D2S1,NHGY,60.0131891348,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,AB,1,2,0,15,15,3,,,,,,,,,,,,,,,,,,2,1,0.81641664505,,,,,,2016_Apr_12_0857,P13,PLC_L_D2S1,NHGY,60.0131891348,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/1.jpg,stim/latef.jpg,EF,1,2,0,16,16,40,,,,,,,,,,,,,,,,,,2,1,0.883046999071,,,,,,2016_Apr_12_0857,P13,PLC_L_D2S1,NHGY,60.0131891348,
