fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,block_03.thisRepN,block_03.thisTrialN,block_03.thisN,block_03.thisIndex,block_04.thisRepN,block_04.thisTrialN,block_04.thisN,block_04.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,date,Participant,expName,Group,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,0.9984375,1.0,1,0,0,,,,,,,,,2016_Okt_06_1428,P6,PLC_L_D2S1,NHGY,60.0218420097,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/5.jpg,stim/latef.jpg,CD,1,2,0,0,0,29,,,,,,,,,,,,,,,,,,4,0,1.0496839332,,,,,,2016_Okt_06_1428,P6,PLC_L_D2S1,NHGY,60.0218420097,
stim/negf.jpg,stim/posf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,EF,2,4,0,1,1,58,,,,,,,,,,,,,,,,,,2,0,0.649780449771,,,,,,2016_Okt_06_1428,P6,PLC_L_D2S1,NHGY,60.0218420097,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,2,2,18,,,,,,,,,,,,,,,,,,2,0,0.816391551943,,,,,,2016_Okt_06_1428,P6,PLC_L_D2S1,NHGY,60.0218420097,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,3,3,11,,,,,,,,,,,,,,,,,,4,1,1.09957454154,,,,,,2016_Okt_06_1428,P6,PLC_L_D2S1,NHGY,60.0218420097,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/5.jpg,stim/latef.jpg,CD,1,2,0,4,4,23,,,,,,,,,,,,,,,,,,None,0,,,,,,,2016_Okt_06_1428,P6,PLC_L_D2S1,NHGY,60.0218420097,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,5,5,10,,,,,,,,,,,,,,,,,,4,1,1.14963495613,,,,,,2016_Okt_06_1428,P6,PLC_L_D2S1,NHGY,60.0218420097,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/4.jpg,stim/latef.jpg,CD,2,4,0,6,6,34,,,,,,,,,,,,,,,,,,2,0,1.01632714341,,,,,,2016_Okt_06_1428,P6,PLC_L_D2S1,NHGY,60.0218420097,
stim/negf.jpg,stim/posf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,EF,2,4,0,7,7,59,,,,,,,,,,,,,,,,,,2,0,0.883053555988,,,,,,2016_Okt_06_1428,P6,PLC_L_D2S1,NHGY,60.0218420097,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/4.jpg,stim/latef.jpg,CD,2,4,0,8,8,32,,,,,,,,,,,,,,,,,,4,1,0.949644703423,,,,,,2016_Okt_06_1428,P6,PLC_L_D2S1,NHGY,60.0218420097,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,EF,1,2,0,9,9,43,,,,,,,,,,,,,,,,,,2,1,1.61612507274,,,,,,2016_Okt_06_1428,P6,PLC_L_D2S1,NHGY,60.0218420097,
stim/negf.jpg,stim/posf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,EF,1,2,0,10,10,46,,,,,,,,,,,,,,,,,,2,1,0.833000455636,,,,,,2016_Okt_06_1428,P6,PLC_L_D2S1,NHGY,60.0218420097,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,11,11,7,,,,,,,,,,,,,,,,,,2,1,1.33286943406,,,,,,2016_Okt_06_1428,P6,PLC_L_D2S1,NHGY,60.0218420097,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,12,12,0,,,,,,,,,,,,,,,,,,4,0,0.716422929151,,,,,,2016_Okt_06_1428,P6,PLC_L_D2S1,NHGY,60.0218420097,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/5.jpg,stim/latef.jpg,CD,1,2,0,13,13,20,,,,,,,,,,,,,,,,,,2,1,1.1496026075,,,,,,2016_Okt_06_1428,P6,PLC_L_D2S1,NHGY,60.0218420097,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,14,14,3,,,,,,,,,,,,,,,,,,4,0,1.08299284667,,,,,,2016_Okt_06_1428,P6,PLC_L_D2S1,NHGY,60.0218420097,
stim/negf.jpg,stim/posf.jpg,stim/3.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,15,15,9,,,,,,,,,,,,,,,,,,2,1,0.583164039368,,,,,,2016_Okt_06_1428,P6,PLC_L_D2S1,NHGY,60.0218420097,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,16,16,13,,,,,,,,,,,,,,,,,,4,1,0.749767992722,,,,,,2016_Okt_06_1428,P6,PLC_L_D2S1,NHGY,60.0218420097,
