fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,block_03.thisRepN,block_03.thisTrialN,block_03.thisN,block_03.thisIndex,block_04.thisRepN,block_04.thisTrialN,block_04.thisN,block_04.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,date,Participant,expName,Group,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,0.9984375,0.263671875,1,0,0,,,,,,,,,2016_Feb_05_1137,P11,PLC_L_D2S1,NHGY,60.0243961669,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/2.jpg,stim/latef.jpg,AB,2,4,0,0,0,12,,,,,,,,,,,,,,,,,,2,0,0.983041231866,,,,,,2016_Feb_05_1137,P11,PLC_L_D2S1,NHGY,60.0243961669,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,1,1,5,,,,,,,,,,,,,,,,,,4,0,1.38288809074,,,,,,2016_Feb_05_1137,P11,PLC_L_D2S1,NHGY,60.0243961669,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/3.jpg,stim/latef.jpg,EF,2,4,0,2,2,54,,,,,,,,,,,,,,,,,,None,0,,,,,,,2016_Feb_05_1137,P11,PLC_L_D2S1,NHGY,60.0243961669,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,3,3,1,,,,,,,,,,,,,,,,,,2,1,1.01629936805,,,,,,2016_Feb_05_1137,P11,PLC_L_D2S1,NHGY,60.0243961669,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,4,4,31,,,,,,,,,,,,,,,,,,2,0,0.883052016707,,,,,,2016_Feb_05_1137,P11,PLC_L_D2S1,NHGY,60.0243961669,
stim/negf.jpg,stim/posf.jpg,stim/6.jpg,stim/5.jpg,stim/latef.jpg,CD,1,2,0,5,5,28,,,,,,,,,,,,,,,,,,4,0,1.21627165709,,,,,,2016_Feb_05_1137,P11,PLC_L_D2S1,NHGY,60.0243961669,
stim/negf.jpg,stim/posf.jpg,stim/2.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,6,6,8,,,,,,,,,,,,,,,,,,2,1,0.883038149193,,,,,,2016_Feb_05_1137,P11,PLC_L_D2S1,NHGY,60.0243961669,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,7,7,33,,,,,,,,,,,,,,,,,,2,0,0.716429757559,,,,,,2016_Feb_05_1137,P11,PLC_L_D2S1,NHGY,60.0243961669,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,8,8,32,,,,,,,,,,,,,,,,,,4,1,0.666419777221,,,,,,2016_Feb_05_1137,P11,PLC_L_D2S1,NHGY,60.0243961669,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,9,9,0,,,,,,,,,,,,,,,,,,2,1,0.56648491032,,,,,,2016_Feb_05_1137,P11,PLC_L_D2S1,NHGY,60.0243961669,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/2.jpg,stim/latef.jpg,AB,2,4,0,10,10,14,,,,,,,,,,,,,,,,,,4,1,1.24959797897,,,,,,2016_Feb_05_1137,P11,PLC_L_D2S1,NHGY,60.0243961669,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,11,11,38,,,,,,,,,,,,,,,,,,4,1,0.583041457427,,,,,,2016_Feb_05_1137,P11,PLC_L_D2S1,NHGY,60.0243961669,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,12,12,2,,,,,,,,,,,,,,,,,,2,1,0.683107739386,,,,,,2016_Feb_05_1137,P11,PLC_L_D2S1,NHGY,60.0243961669,
