fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,block_03.thisRepN,block_03.thisTrialN,block_03.thisN,block_03.thisIndex,block_04.thisRepN,block_04.thisTrialN,block_04.thisN,block_04.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,date,Participant,expName,Group,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,0.9984375,1.0,1,0,0,,,,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/2.jpg,stim/latef.jpg,EF,1,2,0,0,0,49,,,,,,,,,,,,,,,,,,4,0,1.18300543304,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,1,1,17,,,,,,,,,,,,,,,,,,2,0,1.28291085631,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/2.jpg,stim/latef.jpg,EF,1,2,0,2,2,47,,,,,,,,,,,,,,,,,,4,0,1.1829527778,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,CD,1,2,0,3,3,23,,,,,,,,,,,,,,,,,,2,1,1.1162851738,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,CD,1,2,0,4,4,28,,,,,,,,,,,,,,,,,,2,1,0.932993318847,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,1,2,0,5,5,7,,,,,,,,,,,,,,,,,,2,1,1.31622885241,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/negf.jpg,stim/posf.jpg,stim/2.jpg,stim/1.jpg,stim/latef.jpg,EF,2,4,0,6,6,57,,,,,,,,,,,,,,,,,,2,0,1.29956062285,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,7,7,19,,,,,,,,,,,,,,,,,,4,1,1.16623276517,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,CD,2,4,0,8,8,36,,,,,,,,,,,,,,,,,,4,1,1.13299315043,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/2.jpg,stim/latef.jpg,EF,1,2,0,9,9,45,,,,,,,,,,,,,,,,,,4,0,1.39954794626,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/1.jpg,stim/latef.jpg,EF,2,4,0,10,10,54,,,,,,,,,,,,,,,,,,2,0,1.31622957421,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/negf.jpg,stim/posf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,CD,1,2,0,11,11,29,,,,,,,,,,,,,,,,,,2,1,1.26622037128,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,CD,2,4,0,12,12,35,,,,,,,,,,,,,,,,,,4,1,0.899727626108,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,13,13,16,,,,,,,,,,,,,,,,,,2,0,0.833049757521,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,CD,1,2,0,14,14,26,,,,,,,,,,,,,,,,,,2,1,0.866415702138,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,CD,1,2,0,15,15,21,,,,,,,,,,,,,,,,,,2,1,0.966358568732,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/negf.jpg,stim/posf.jpg,stim/2.jpg,stim/1.jpg,stim/latef.jpg,EF,2,4,0,16,16,59,,,,,,,,,,,,,,,,,,2,0,0.916361949158,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,CD,2,4,0,17,17,31,,,,,,,,,,,,,,,,,,4,1,1.18296409501,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/2.jpg,stim/latef.jpg,EF,1,2,0,18,18,46,,,,,,,,,,,,,,,,,,4,0,1.14955295975,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,CD,1,2,0,19,19,20,,,,,,,,,,,,,,,,,,2,1,1.59946662356,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,AB,2,4,0,20,20,12,,,,,,,,,,,,,,,,,,2,0,1.01631800362,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,AB,1,2,0,21,21,0,,,,,,,,,,,,,,,,,,4,0,0.766399488725,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/negf.jpg,stim/posf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,CD,2,4,0,22,22,37,,,,,,,,,,,,,,,,,,4,1,0.89970059774,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,CD,2,4,0,23,23,32,,,,,,,,,,,,,,,,,,4,1,0.583146084616,,,,,,2016_Jan_07_1700,P1,PLC_L_D2S1,NHGY,60.0165832244,
