fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,block_03.thisRepN,block_03.thisTrialN,block_03.thisN,block_03.thisIndex,block_04.thisRepN,block_04.thisTrialN,block_04.thisN,block_04.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,date,Participant,expName,Group,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,-0.3859375,0.865234375,1,0,0,,,,,,,,,2016_Aug_20_1210,P5,PLC_L_D2S1,NHGX,60.0271520842,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/1.jpg,stim/latef.jpg,EF,2,4,0,0,0,52,,,,,,,,,,,,,,,,,,4,1,0.999722795146,,,,,,2016_Aug_20_1210,P5,PLC_L_D2S1,NHGX,60.0271520842,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/1.jpg,stim/latef.jpg,EF,2,4,0,1,1,54,,,,,,,,,,,,,,,,,,4,1,0.78306373438,,,,,,2016_Aug_20_1210,P5,PLC_L_D2S1,NHGX,60.0271520842,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/1.jpg,stim/latef.jpg,EF,2,4,0,2,2,51,,,,,,,,,,,,,,,,,,4,1,0.666411638923,,,,,,2016_Aug_20_1210,P5,PLC_L_D2S1,NHGX,60.0271520842,
stim/negf.jpg,stim/posf.jpg,stim/2.jpg,stim/3.jpg,stim/latef.jpg,AB,1,2,0,3,3,8,,,,,,,,,,,,,,,,,,2,1,1.01629966467,,,,,,2016_Aug_20_1210,P5,PLC_L_D2S1,NHGX,60.0271520842,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,CD,1,2,0,4,4,23,,,,,,,,,,,,,,,,,,2,1,1.21630201952,,,,,,2016_Aug_20_1210,P5,PLC_L_D2S1,NHGX,60.0271520842,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/3.jpg,stim/latef.jpg,AB,1,2,0,5,5,3,,,,,,,,,,,,,,,,,,4,0,0.866346716591,,,,,,2016_Aug_20_1210,P5,PLC_L_D2S1,NHGX,60.0271520842,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,6,6,49,,,,,,,,,,,,,,,,,,2,1,0.799721944031,,,,,,2016_Aug_20_1210,P5,PLC_L_D2S1,NHGX,60.0271520842,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/3.jpg,stim/latef.jpg,AB,1,2,0,7,7,0,,,,,,,,,,,,,,,,,,4,0,1.01633843702,,,,,,2016_Aug_20_1210,P5,PLC_L_D2S1,NHGX,60.0271520842,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,8,8,32,,,,,,,,,,,,,,,,,,4,1,1.11630845852,,,,,,2016_Aug_20_1210,P5,PLC_L_D2S1,NHGX,60.0271520842,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/2.jpg,stim/latef.jpg,AB,2,4,0,9,9,16,,,,,,,,,,,,,,,,,,4,1,0.949683962647,,,,,,2016_Aug_20_1210,P5,PLC_L_D2S1,NHGX,60.0271520842,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/3.jpg,stim/latef.jpg,AB,1,2,0,10,10,6,,,,,,,,,,,,,,,,,,2,1,0.683179101066,,,,,,2016_Aug_20_1210,P5,PLC_L_D2S1,NHGX,60.0271520842,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,11,11,46,,,,,,,,,,,,,,,,,,2,1,0.666444991804,,,,,,2016_Aug_20_1210,P5,PLC_L_D2S1,NHGX,60.0271520842,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,12,12,45,,,,,,,,,,,,,,,,,,2,1,0.483161260733,,,,,,2016_Aug_20_1210,P5,PLC_L_D2S1,NHGX,60.0271520842,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,CD,1,2,0,13,13,21,,,,,,,,,,,,,,,,,,2,1,1.24957004857,,,,,,2016_Aug_20_1210,P5,PLC_L_D2S1,NHGX,60.0271520842,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,CD,1,2,0,14,14,24,,,,,,,,,,,,,,,,,,2,1,0.666415073458,,,,,,2016_Aug_20_1210,P5,PLC_L_D2S1,NHGX,60.0271520842,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/1.jpg,stim/latef.jpg,EF,2,4,0,15,15,59,,,,,,,,,,,,,,,,,,4,1,0.749741853506,,,,,,2016_Aug_20_1210,P5,PLC_L_D2S1,NHGX,60.0271520842,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,CD,2,4,0,16,16,30,,,,,,,,,,,,,,,,,,4,1,0.866368150855,,,,,,2016_Aug_20_1210,P5,PLC_L_D2S1,NHGX,60.0271520842,
