fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,block_03.thisRepN,block_03.thisTrialN,block_03.thisN,block_03.thisIndex,block_04.thisRepN,block_04.thisTrialN,block_04.thisN,block_04.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,expName,Participant,frameRate,SessionNumber,Version,date,Group,
,,,,,,,,,,,,,,,,,,,,,,,,0.9984375,1.0,1,0,0,,,,,,,,,PLC_L_D1S1,P9,60.0182916328,01,A,2015_Jan_22_1556,Y,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/1.jpg,stim/latef.jpg,CD,1,2,0,0,0,26,,,,,,,,,,,,,,,,,,2,1,0.783052103367,,,,,,PLC_L_D1S1,P9,60.0182916328,01,A,2015_Jan_22_1556,Y,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,AB,1,2,0,1,1,6,,,,,,,,,,,,,,,,,,2,1,0.899705099962,,,,,,PLC_L_D1S1,P9,60.0182916328,01,A,2015_Jan_22_1556,Y,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/2.jpg,stim/latef.jpg,EF,2,4,0,2,2,58,,,,,,,,,,,,,,,,,,4,1,0.749791571492,,,,,,PLC_L_D1S1,P9,60.0182916328,01,A,2015_Jan_22_1556,Y,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/3.jpg,stim/latef.jpg,CD,2,4,0,3,3,30,,,,,,,,,,,,,,,,,,4,1,0.916339203465,,,,,,PLC_L_D1S1,P9,60.0182916328,01,A,2015_Jan_22_1556,Y,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,4,4,42,,,,,,,,,,,,,,,,,,2,1,0.666422733663,,,,,,PLC_L_D1S1,P9,60.0182916328,01,A,2015_Jan_22_1556,Y,
stim/negf.jpg,stim/posf.jpg,stim/2.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,5,5,46,,,,,,,,,,,,,,,,,,2,1,0.583139672633,,,,,,PLC_L_D1S1,P9,60.0182916328,01,A,2015_Jan_22_1556,Y,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/2.jpg,stim/latef.jpg,EF,2,4,0,6,6,56,,,,,,,,,,,,,,,,,,2,0,0.599793078248,,,,,,PLC_L_D1S1,P9,60.0182916328,01,A,2015_Jan_22_1556,Y,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,7,7,41,,,,,,,,,,,,,,,,,,4,0,0.666388490312,,,,,,PLC_L_D1S1,P9,60.0182916328,01,A,2015_Jan_22_1556,Y,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/2.jpg,stim/latef.jpg,EF,2,4,0,8,8,50,,,,,,,,,,,,,,,,,,2,0,1.36621730363,,,,,,PLC_L_D1S1,P9,60.0182916328,01,A,2015_Jan_22_1556,Y,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,AB,2,4,0,9,9,16,,,,,,,,,,,,,,,,,,4,1,1.13295515372,,,,,,PLC_L_D1S1,P9,60.0182916328,01,A,2015_Jan_22_1556,Y,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,AB,2,4,0,10,10,15,,,,,,,,,,,,,,,,,,4,1,1.06629658123,,,,,,PLC_L_D1S1,P9,60.0182916328,01,A,2015_Jan_22_1556,Y,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/3.jpg,stim/latef.jpg,CD,2,4,0,11,11,32,,,,,,,,,,,,,,,,,,2,0,1.56615878076,,,,,,PLC_L_D1S1,P9,60.0182916328,01,A,2015_Jan_22_1556,Y,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/3.jpg,stim/latef.jpg,CD,2,4,0,12,12,36,,,,,,,,,,,,,,,,,,2,0,1.41618288885,,,,,,PLC_L_D1S1,P9,60.0182916328,01,A,2015_Jan_22_1556,Y,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,AB,1,2,0,13,13,2,,,,,,,,,,,,,,,,,,2,1,1.0496421651,,,,,,PLC_L_D1S1,P9,60.0182916328,01,A,2015_Jan_22_1556,Y,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,AB,2,4,0,14,14,12,,,,,,,,,,,,,,,,,,4,1,0.882983111405,,,,,,PLC_L_D1S1,P9,60.0182916328,01,A,2015_Jan_22_1556,Y,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/1.jpg,stim/latef.jpg,CD,1,2,0,15,15,21,,,,,,,,,,,,,,,,,,2,1,1.09964402674,,,,,,PLC_L_D1S1,P9,60.0182916328,01,A,2015_Jan_22_1556,Y,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,AB,1,2,0,16,16,1,,,,,,,,,,,,,,,,,,2,1,1.21627306562,,,,,,PLC_L_D1S1,P9,60.0182916328,01,A,2015_Jan_22_1556,Y,
