fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,block_03.thisRepN,block_03.thisTrialN,block_03.thisN,block_03.thisIndex,block_04.thisRepN,block_04.thisTrialN,block_04.thisN,block_04.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,date,Participant,expName,Group,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,0.9984375,0.408203125,1,0,0,,,,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,CD,1,2,0,0,0,21,,,,,,,,,,,,,,,,,,None,0,,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,AB,1,2,0,1,1,7,,,,,,,,,,,,,,,,,,4,0,0.816366914535,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,AB,1,2,0,2,2,4,,,,,,,,,,,,,,,,,,4,0,1.0329257765,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,CD,1,2,0,3,3,24,,,,,,,,,,,,,,,,,,4,0,0.733113621703,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,AB,2,4,0,4,4,15,,,,,,,,,,,,,,,,,,4,1,0.483169540079,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,CD,1,2,0,5,5,20,,,,,,,,,,,,,,,,,,2,1,0.849730456162,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,CD,1,2,0,6,6,25,,,,,,,,,,,,,,,,,,2,1,1.13295970406,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/negf.jpg,stim/posf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,EF,2,4,0,7,7,59,,,,,,,,,,,,,,,,,,4,1,1.249572719,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,AB,2,4,0,8,8,12,,,,,,,,,,,,,,,,,,2,0,1.38287291073,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,CD,2,4,0,9,9,32,,,,,,,,,,,,,,,,,,2,0,1.04960572928,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,AB,2,4,0,10,10,10,,,,,,,,,,,,,,,,,,4,1,0.799720793078,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,CD,2,4,0,11,11,30,,,,,,,,,,,,,,,,,,2,0,1.03300207367,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,CD,1,2,0,12,12,29,,,,,,,,,,,,,,,,,,4,0,1.24961167209,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,CD,1,2,0,13,13,22,,,,,,,,,,,,,,,,,,2,1,1.11630780821,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,CD,2,4,0,14,14,34,,,,,,,,,,,,,,,,,,4,1,0.816392691784,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,EF,1,2,0,15,15,45,,,,,,,,,,,,,,,,,,4,0,0.899717647236,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,AB,1,2,0,16,16,2,,,,,,,,,,,,,,,,,,2,1,0.866310316464,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/negf.jpg,stim/posf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,CD,2,4,0,17,17,38,,,,,,,,,,,,,,,,,,2,0,1.13295518079,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/negf.jpg,stim/posf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,EF,2,4,0,18,18,58,,,,,,,,,,,,,,,,,,2,0,1.06632604868,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/negf.jpg,stim/posf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,CD,2,4,0,19,19,39,,,,,,,,,,,,,,,,,,4,1,0.849710913452,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,CD,1,2,0,20,20,28,,,,,,,,,,,,,,,,,,4,0,0.883041649311,,,,,,2016_Feb_15_1558,P14,PLC_L_D1S1,NHGY,60.0177867915,
