fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,block_03.thisRepN,block_03.thisTrialN,block_03.thisN,block_03.thisIndex,block_04.thisRepN,block_04.thisTrialN,block_04.thisN,block_04.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,date,Participant,expName,Group,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,0.9984375,-0.109375,1,0,0,,,,,,,,,2016_Mai_02_0936,P16,PLC_L_D1S1,NHGY,60.0179124594,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,1,2,0,0,0,20,,,,,,,,,,,,,,,,,,4,0,0.849775568604,,,,,,2016_Mai_02_0936,P16,PLC_L_D1S1,NHGY,60.0179124594,
stim/negf.jpg,stim/posf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,2,4,0,1,1,39,,,,,,,,,,,,,,,,,,4,1,1.39955621988,,,,,,2016_Mai_02_0936,P16,PLC_L_D1S1,NHGY,60.0179124594,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/4.jpg,stim/latef.jpg,AB,2,4,0,2,2,19,,,,,,,,,,,,,,,,,,None,0,,,,,,,2016_Mai_02_0936,P16,PLC_L_D1S1,NHGY,60.0179124594,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,3,3,7,,,,,,,,,,,,,,,,,,4,0,1.03297201675,,,,,,2016_Mai_02_0936,P16,PLC_L_D1S1,NHGY,60.0179124594,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,EF,2,4,0,4,4,59,,,,,,,,,,,,,,,,,,2,0,1.43284879663,,,,,,2016_Mai_02_0936,P16,PLC_L_D1S1,NHGY,60.0179124594,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,2,4,0,5,5,35,,,,,,,,,,,,,,,,,,None,0,,,,,,,2016_Mai_02_0936,P16,PLC_L_D1S1,NHGY,60.0179124594,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,2,4,0,6,6,33,,,,,,,,,,,,,,,,,,2,0,0.699757830392,,,,,,2016_Mai_02_0936,P16,PLC_L_D1S1,NHGY,60.0179124594,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,1,2,0,7,7,21,,,,,,,,,,,,,,,,,,2,1,1.11629653912,,,,,,2016_Mai_02_0936,P16,PLC_L_D1S1,NHGY,60.0179124594,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,2,4,0,8,8,30,,,,,,,,,,,,,,,,,,4,1,0.683116253261,,,,,,2016_Mai_02_0936,P16,PLC_L_D1S1,NHGY,60.0179124594,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,9,9,6,,,,,,,,,,,,,,,,,,4,0,0.699756579274,,,,,,2016_Mai_02_0936,P16,PLC_L_D1S1,NHGY,60.0179124594,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,10,10,4,,,,,,,,,,,,,,,,,,2,1,1.01628294524,,,,,,2016_Mai_02_0936,P16,PLC_L_D1S1,NHGY,60.0179124594,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,11,11,40,,,,,,,,,,,,,,,,,,None,0,,,,,,,2016_Mai_02_0936,P16,PLC_L_D1S1,NHGY,60.0179124594,
stim/negf.jpg,stim/posf.jpg,stim/3.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,12,12,48,,,,,,,,,,,,,,,,,,4,0,1.38288524748,,,,,,2016_Mai_02_0936,P16,PLC_L_D1S1,NHGY,60.0179124594,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/1.jpg,stim/latef.jpg,AB,1,2,0,13,13,3,,,,,,,,,,,,,,,,,,4,0,1.19959267374,,,,,,2016_Mai_02_0936,P16,PLC_L_D1S1,NHGY,60.0179124594,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/2.jpg,stim/latef.jpg,CD,2,4,0,14,14,31,,,,,,,,,,,,,,,,,,4,1,1.23293465162,,,,,,2016_Mai_02_0936,P16,PLC_L_D1S1,NHGY,60.0179124594,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/3.jpg,stim/latef.jpg,EF,2,4,0,15,15,53,,,,,,,,,,,,,,,,,,2,0,1.23288391215,,,,,,2016_Mai_02_0936,P16,PLC_L_D1S1,NHGY,60.0179124594,
stim/negf.jpg,stim/posf.jpg,stim/2.jpg,stim/6.jpg,stim/latef.jpg,CD,1,2,0,16,16,28,,,,,,,,,,,,,,,,,,2,1,1.33294008917,,,,,,2016_Mai_02_0936,P16,PLC_L_D1S1,NHGY,60.0179124594,
