fb_corr,fb_incorr,symbol2,symbol1,fb_late,pair,position,correct,block_01.thisRepN,block_01.thisTrialN,block_01.thisN,block_01.thisIndex,block_02.thisRepN,block_02.thisTrialN,block_02.thisN,block_02.thisIndex,block_03.thisRepN,block_03.thisTrialN,block_03.thisN,block_03.thisIndex,block_04.thisRepN,block_04.thisTrialN,block_04.thisN,block_04.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,buttonBox_2.keys,buttonBox_2.corr,buttonBox_2.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,date,Participant,expName,Group,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,0.9984375,1.0,1,0,0,,,,,,,,,2016_Okt_05_1505,P6,PLC_L_D1S1,NHGY,60.0186992692,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/2.jpg,stim/latef.jpg,EF,2,4,0,0,0,50,,,,,,,,,,,,,,,,,,2,0,0.866457960248,,,,,,2016_Okt_05_1505,P6,PLC_L_D1S1,NHGY,60.0186992692,
stim/negf.jpg,stim/posf.jpg,stim/1.jpg,stim/3.jpg,stim/latef.jpg,CD,2,4,0,1,1,39,,,,,,,,,,,,,,,,,,2,0,0.833060424131,,,,,,2016_Okt_05_1505,P6,PLC_L_D1S1,NHGY,60.0186992692,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/1.jpg,stim/latef.jpg,CD,1,2,0,2,2,26,,,,,,,,,,,,,,,,,,2,1,0.816377298001,,,,,,2016_Okt_05_1505,P6,PLC_L_D1S1,NHGY,60.0186992692,
stim/negf.jpg,stim/posf.jpg,stim/5.jpg,stim/2.jpg,stim/latef.jpg,EF,2,4,0,3,3,56,,,,,,,,,,,,,,,,,,4,1,1.23292285877,,,,,,2016_Okt_05_1505,P6,PLC_L_D1S1,NHGY,60.0186992692,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,4,4,41,,,,,,,,,,,,,,,,,,4,0,1.09963044928,,,,,,2016_Okt_05_1505,P6,PLC_L_D1S1,NHGY,60.0186992692,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/3.jpg,stim/latef.jpg,CD,2,4,0,5,5,32,,,,,,,,,,,,,,,,,,2,0,1.01631519043,,,,,,2016_Okt_05_1505,P6,PLC_L_D1S1,NHGY,60.0186992692,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/1.jpg,stim/latef.jpg,CD,1,2,0,6,6,22,,,,,,,,,,,,,,,,,,2,1,1.04963320263,,,,,,2016_Okt_05_1505,P6,PLC_L_D1S1,NHGY,60.0186992692,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,AB,2,4,0,7,7,10,,,,,,,,,,,,,,,,,,4,1,1.03297656643,,,,,,2016_Okt_05_1505,P6,PLC_L_D1S1,NHGY,60.0186992692,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,AB,1,2,0,8,8,2,,,,,,,,,,,,,,,,,,2,1,0.766415353211,,,,,,2016_Okt_05_1505,P6,PLC_L_D1S1,NHGY,60.0186992692,
stim/posf.jpg,stim/negf.jpg,stim/2.jpg,stim/5.jpg,stim/latef.jpg,EF,1,2,0,9,9,43,,,,,,,,,,,,,,,,,,4,0,1.29957374917,,,,,,2016_Okt_05_1505,P6,PLC_L_D1S1,NHGY,60.0186992692,
stim/posf.jpg,stim/negf.jpg,stim/3.jpg,stim/1.jpg,stim/latef.jpg,CD,1,2,0,10,10,25,,,,,,,,,,,,,,,,,,2,1,1.24965158438,,,,,,2016_Okt_05_1505,P6,PLC_L_D1S1,NHGY,60.0186992692,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/3.jpg,stim/latef.jpg,CD,2,4,0,11,11,34,,,,,,,,,,,,,,,,,,4,1,0.799756571166,,,,,,2016_Okt_05_1505,P6,PLC_L_D1S1,NHGY,60.0186992692,
stim/posf.jpg,stim/negf.jpg,stim/1.jpg,stim/3.jpg,stim/latef.jpg,CD,2,4,0,12,12,30,,,,,,,,,,,,,,,,,,4,1,0.733098592121,,,,,,2016_Okt_05_1505,P6,PLC_L_D1S1,NHGY,60.0186992692,
stim/posf.jpg,stim/negf.jpg,stim/4.jpg,stim/6.jpg,stim/latef.jpg,AB,1,2,0,13,13,5,,,,,,,,,,,,,,,,,,2,1,0.899643393495,,,,,,2016_Okt_05_1505,P6,PLC_L_D1S1,NHGY,60.0186992692,
stim/posf.jpg,stim/negf.jpg,stim/6.jpg,stim/4.jpg,stim/latef.jpg,AB,2,4,0,14,14,14,,,,,,,,,,,,,,,,,,4,1,0.716429763574,,,,,,2016_Okt_05_1505,P6,PLC_L_D1S1,NHGY,60.0186992692,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/2.jpg,stim/latef.jpg,EF,2,4,0,15,15,52,,,,,,,,,,,,,,,,,,4,1,0.849743520186,,,,,,2016_Okt_05_1505,P6,PLC_L_D1S1,NHGY,60.0186992692,
stim/posf.jpg,stim/negf.jpg,stim/5.jpg,stim/2.jpg,stim/latef.jpg,EF,2,4,0,16,16,55,,,,,,,,,,,,,,,,,,4,1,0.533139220234,,,,,,2016_Okt_05_1505,P6,PLC_L_D1S1,NHGY,60.0186992692,
